Time,FrameCounter,Signal0,Reference0,Delta0,Compensation0,State0,Threshold0,Signal1,Reference1,Delta1,Compensation1,State1,Threshold1,Signal2,Reference2,Delta2,Compensation2,State2,Threshold2,Signal3,Reference3,Delta3,Compensation3,State3,Threshold3,Signal4,Reference4,Delta4,Compensation4,State4,Threshold4,SWState0,SWDelta0,SWThreshold0,SWPosition0,CurrentFrequency,HopFrequency0,HopFrequency1,HopFrequency2,QTouchLibError,FRAME_END
20:55.8,169,511,511,0,21.6875,0,20,516,515,1,18.0625,0,20,508,505,3,14.125,1,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,13,13,14,0,0,169
20:55.8,170,511,511,0,21.6875,0,20,516,515,1,18.0625,0,20,506,505,1,14.125,1,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,170
20:55.8,171,511,511,0,21.6875,0,20,516,515,1,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,0,13,14,0,0,171
20:55.8,172,511,511,0,21.6875,0,20,516,515,1,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,13,13,14,0,0,172
20:55.8,173,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,173
20:55.8,174,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,0,13,14,0,0,174
20:55.9,175,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,13,13,14,0,0,175
20:55.9,176,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,176
20:55.9,177,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,0,13,14,0,0,177
20:55.9,178,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,13,13,14,0,0,178
20:55.9,179,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,179
20:56.0,180,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,0,13,14,0,0,180
20:56.0,181,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,13,13,14,0,0,181
20:56.0,182,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,182
20:56.0,183,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,0,13,14,0,0,183
20:56.0,184,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,13,13,14,0,0,184
20:56.1,185,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,14,13,14,0,0,185
20:56.1,186,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,512,510,2,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,0,13,14,0,0,186
20:56.1,187,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,512,510,2,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,13,13,14,0,0,187
20:56.1,188,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,512,510,2,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,188
20:56.1,189,511,511,0,21.6875,0,20,516,515,1,18.0625,0,20,507,505,2,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,0,13,14,0,0,189
20:56.2,190,511,511,0,21.6875,0,20,516,515,1,18.0625,0,20,507,505,2,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,13,13,14,0,0,190
20:56.2,191,511,511,0,21.6875,0,20,516,515,1,18.0625,0,20,507,505,2,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,14,13,14,0,0,191
20:56.2,192,512,511,1,21.6875,0,20,517,515,2,18.0625,0,20,507,505,2,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,0,13,14,0,0,192
20:56.2,193,512,511,1,21.6875,0,20,527,515,12,18.0625,0,20,508,505,3,14.125,0,20,513,510,3,15.0625,0,20,530,528,2,15.0625,0,20,0,0,20,15,13,13,14,0,0,193
20:56.2,194,512,511,1,21.6875,0,20,588,515,73,18.0625,0,20,509,505,4,14.125,0,20,513,510,3,15.0625,0,20,530,528,2,15.0625,0,20,0,0,20,15,14,13,14,0,0,194
20:56.3,195,512,511,1,21.6875,0,20,592,515,77,18.0625,0,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,195
20:56.3,196,512,511,1,21.6875,0,20,592,515,77,18.0625,0,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,196
20:56.3,197,512,511,1,21.6875,0,20,594,515,79,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,197
20:56.3,198,512,511,1,21.6875,0,20,595,515,80,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,198
20:56.3,199,512,511,1,21.6875,0,20,595,515,80,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,199
20:56.3,200,513,511,2,21.6875,0,20,594,515,79,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,200
20:56.4,201,512,511,1,21.6875,0,20,594,515,79,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,201
20:56.4,202,512,511,1,21.6875,0,20,594,515,79,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,202
20:56.4,203,512,511,1,21.6875,0,20,595,515,80,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,203
20:56.4,204,513,511,2,21.6875,0,20,595,515,80,18.0625,1,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,204
20:56.4,205,513,511,2,21.6875,0,20,595,515,80,18.0625,1,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,205
20:56.5,206,513,511,2,21.6875,0,20,595,515,80,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,206
20:56.5,207,513,511,2,21.6875,0,20,596,515,81,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,207
20:56.5,208,513,511,2,21.6875,0,20,596,515,81,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,208
20:56.5,209,513,511,2,21.6875,0,20,596,515,81,18.0625,1,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,209
20:56.5,210,513,511,2,21.6875,0,20,596,515,81,18.0625,1,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,210
20:56.6,211,513,511,2,21.6875,0,20,596,515,81,18.0625,1,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,211
20:56.6,212,513,511,2,21.6875,0,20,597,515,82,18.0625,1,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,212
20:56.6,213,513,511,2,21.6875,0,20,597,515,82,18.0625,1,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,213
20:56.6,214,513,511,2,21.6875,0,20,597,515,82,18.0625,1,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,214
20:56.6,215,513,511,2,21.6875,0,20,598,515,83,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,215
20:56.7,216,513,511,2,21.6875,0,20,598,515,83,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,216
20:56.7,217,513,511,2,21.6875,0,20,598,515,83,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,217
20:56.7,218,513,511,2,21.6875,0,20,596,515,81,18.0625,1,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,218
20:56.7,219,512,511,1,21.6875,0,20,590,515,75,18.0625,1,20,509,505,4,14.125,0,20,513,510,3,15.0625,0,20,530,528,2,15.0625,0,20,0,0,20,15,0,13,14,0,0,219
20:56.7,220,512,511,1,21.6875,0,20,517,515,2,18.0625,1,20,507,505,2,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,13,13,14,0,0,220
20:56.8,221,510,511,-1,21.6875,0,20,515,515,0,18.0625,1,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,221
20:56.8,222,510,511,-1,21.6875,0,20,515,515,0,18.0625,1,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,0,13,14,0,0,222
20:56.8,223,510,511,-1,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,13,13,14,0,0,223
20:56.8,224,510,511,-1,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,224
20:56.8,225,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,0,13,14,0,0,225
20:56.9,226,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,13,13,14,0,0,226
20:56.9,227,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,227
20:56.9,228,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,0,13,14,0,0,228
20:56.9,229,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,511,510,1,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,13,13,14,0,0,229
20:56.9,230,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,14,13,14,0,0,230
20:56.9,231,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,0,13,14,0,0,231
20:57.0,232,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,13,13,14,0,0,232
20:57.0,233,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,14,13,14,0,0,233
20:57.0,234,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,0,13,14,0,0,234
20:57.0,235,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,13,13,14,0,0,235
20:57.0,236,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,14,13,14,0,0,236
20:57.1,237,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,0,13,14,0,0,237
20:57.1,238,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,13,13,14,0,0,238
20:57.1,239,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,14,13,14,0,0,239
20:57.1,240,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,0,13,14,0,0,240
20:57.1,241,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,13,13,14,0,0,241
20:57.2,242,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,14,13,14,0,0,242
20:57.2,243,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,0,13,14,0,0,243
20:57.2,244,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,13,13,14,0,0,244
20:57.2,245,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,14,13,14,0,0,245
20:57.2,246,512,511,1,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,0,13,14,0,0,246
20:57.3,247,512,511,1,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,13,13,14,0,0,247
20:57.3,248,512,511,1,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,14,13,14,0,0,248
20:57.3,249,512,511,1,21.6875,0,20,515,515,0,18.0625,0,20,507,505,2,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,0,13,14,0,0,249
20:57.3,250,512,511,1,21.6875,0,20,516,515,1,18.0625,0,20,507,505,2,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,13,13,14,0,0,250
20:57.3,251,520,511,9,21.6875,0,20,516,515,1,18.0625,0,20,507,505,2,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,14,13,14,0,0,251
20:57.4,252,614,511,103,21.6875,0,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,252
20:57.4,253,620,511,109,21.6875,0,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,253
20:57.4,254,620,511,109,21.6875,0,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,254
20:57.4,255,621,511,110,21.6875,1,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,255
20:57.4,0,621,511,110,21.6875,1,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,0
20:57.4,1,621,511,110,21.6875,1,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,1
20:57.5,2,621,511,110,21.6875,1,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,2
20:57.5,3,621,511,110,21.6875,1,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,3
20:57.5,4,621,511,110,21.6875,1,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,4
20:57.5,5,622,511,111,21.6875,1,20,519,515,4,18.0625,0,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,5
20:57.5,6,622,511,111,21.6875,1,20,519,515,4,18.0625,0,20,510,505,5,14.125,0,20,514,510,4,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,6
20:57.6,7,622,511,111,21.6875,1,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,7
20:57.6,8,623,511,112,21.6875,1,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,8
20:57.6,9,623,511,112,21.6875,1,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,9
20:57.6,10,623,511,112,21.6875,1,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,10
20:57.6,11,623,511,112,21.6875,1,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,11
20:57.7,12,623,511,112,21.6875,1,20,519,515,4,18.0625,0,20,509,505,4,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,12
20:57.7,13,622,511,111,21.6875,1,20,519,515,4,18.0625,0,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,13
20:57.7,14,622,511,111,21.6875,1,20,519,515,4,18.0625,0,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,14
20:57.7,15,623,511,112,21.6875,1,20,519,515,4,18.0625,0,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,15
20:57.7,16,623,511,112,21.6875,1,20,519,515,4,18.0625,0,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,16
20:57.8,17,624,511,113,21.6875,1,20,519,515,4,18.0625,0,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,17
20:57.8,18,624,511,113,21.6875,1,20,519,515,4,18.0625,0,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,18
20:57.8,19,624,511,113,21.6875,1,20,519,515,4,18.0625,0,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,19
20:57.8,20,624,511,113,21.6875,1,20,519,515,4,18.0625,0,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,532,528,4,15.0625,0,20,0,0,20,15,0,13,14,0,0,20
20:57.8,21,624,511,113,21.6875,1,20,519,515,4,18.0625,0,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,532,528,4,15.0625,0,20,0,0,20,15,13,13,14,0,0,21
20:57.9,22,624,511,113,21.6875,1,20,519,515,4,18.0625,0,20,510,505,5,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,14,13,14,0,0,22
20:57.9,23,627,511,116,21.6875,1,20,518,515,3,18.0625,0,20,509,505,4,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,0,13,14,0,0,23
20:57.9,24,627,511,116,21.6875,1,20,518,515,3,18.0625,0,20,509,505,4,14.125,0,20,515,510,5,15.0625,0,20,531,528,3,15.0625,0,20,0,0,20,15,13,13,14,0,0,24
20:57.9,25,622,511,111,21.6875,1,20,517,515,2,18.0625,0,20,509,505,4,14.125,0,20,514,510,4,15.0625,0,20,530,528,2,15.0625,0,20,0,0,20,15,14,13,14,0,0,25
20:57.9,26,514,511,3,21.6875,1,20,516,515,1,18.0625,0,20,507,505,2,14.125,0,20,512,510,2,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,0,13,14,0,0,26
20:57.9,27,511,511,0,21.6875,1,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,13,13,14,0,0,27
20:58.0,28,511,511,0,21.6875,1,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,14,13,14,0,0,28
20:58.0,29,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,0,13,14,0,0,29
20:58.0,30,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,506,505,1,14.125,0,20,511,510,1,15.0625,0,20,529,528,1,15.0625,0,20,0,0,20,15,13,13,14,0,0,30
20:58.0,31,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,31
20:58.0,32,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,0,13,14,0,0,32
20:58.1,33,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,13,13,14,0,0,33
20:58.1,34,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,34
20:58.1,35,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,0,13,14,0,0,35
20:58.1,36,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,13,13,14,0,0,36
20:58.1,37,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,37
20:58.2,38,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,0,13,14,0,0,38
20:58.2,39,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,13,13,14,0,0,39
20:58.2,40,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,40
20:58.2,41,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,0,13,14,0,0,41
20:58.2,42,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,13,13,14,0,0,42
20:58.3,43,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,43
20:58.3,44,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,0,13,14,0,0,44
20:58.3,45,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,13,13,14,0,0,45
20:58.3,46,511,511,0,21.6875,0,20,515,515,0,18.0625,0,20,505,505,0,14.125,0,20,510,510,0,15.0625,0,20,528,528,0,15.0625,0,20,0,0,20,15,14,13,14,0,0,46
